Date,Product ID,Product Name,Price per Unit,Price per Unit (sold),Quantity Sold (liters/kg),Quantity in Stock (liters/kg),Expiration Date,Total Value,Days to Expire
2019-05-14,5,Ice Cream,64.9,68.14,175,37,2019-05-23,13815.912,68
2021-09-09,7,Lassi,83.31,87.51,154,111,2021-08-11,22091.3127,30
2021-02-20,1,Milk,49.2,50.71,24,13,2021-01-18,1857.792,26
2022-01-09,2,Butter,52.8,49.74,11,67,2022-01-02,4134.24,52
2022-10-02,5,Ice Cream,10.81,14.06,306,109,2022-10-01,4488.0958,58
2021-08-25,5,Ice Cream,52.91,48.83,640,168,2021-08-06,42778.79319999999,40
2020-11-16,9,Paneer,58.43,58.1,270,8,2020-09-30,16253.4731,12
2020-10-24,2,Butter,32.05,36.0,279,594,2020-10-20,28005.931,55
2021-04-19,10,Ghee,60.77,63.99,529,382,2021-06-16,55394.2858,117
2020-04-17,6,Curd,19.73,20.19,58,15,2020-03-26,1446.9982,37
2020-03-27,9,Paneer,86.06,90.5,398,193,2020-03-30,50893.3022,62
2020-10-17,9,Paneer,18.51,16.88,620,159,2020-08-28,14427.0642,9
2021-11-19,1,Milk,31.73,30.42,81,41,2021-11-11,3878.0406,51
2021-03-07,4,Yogurt,86.01,89.81,458,410,2021-03-05,74667.8613,57
2022-06-24,7,Lassi,19.82,21.8,718,193,2022-06-08,18073.4616,43
2021-05-22,4,Yogurt,87.17,83.55,890,87,2021-06-11,85179.9089,79
2022-01-06,3,Cheese,53.02,54.22,191,483,2022-02-07,35769.943,91
2021-02-07,9,Paneer,86.14,87.0,740,146,2021-02-07,76394.9818,59
2022-02-04,2,Butter,74.2,75.11,123,797,2022-02-20,68315.94,75
2019-08-02,2,Butter,18.41,18.8,531,391,2019-08-09,16983.4091,66
2019-04-17,8,Buttermilk,11.99,15.98,265,131,2019-03-29,4758.831,40
2021-09-02,8,Buttermilk,80.03,75.35,215,130,2021-07-24,27679.1758,19
2021-07-04,9,Paneer,33.78,38.18,340,173,2021-06-22,17339.6118,47
2019-08-18,2,Butter,95.24,93.61,648,98,2019-08-16,71093.8028,57
2021-04-01,4,Yogurt,95.72,94.93,224,238,2021-03-16,44232.212,43
2020-11-13,3,Cheese,75.67,75.0,550,67,2020-12-20,46695.2003,96
2022-08-02,5,Ice Cream,33.58,33.72,137,431,2022-07-08,19088.8868,34
2022-08-01,5,Ice Cream,18.98,20.94,293,304,2022-08-03,11347.193,61
2022-06-10,2,Butter,45.8,45.5,234,235,2022-06-04,21497.146,53
2022-06-16,9,Paneer,37.2,34.75,205,194,2022-06-09,14844.288000000002,52
2022-06-11,8,Buttermilk,36.55,36.15,202,227,2022-06-10,15689.818499999998,58
2019-08-06,8,Buttermilk,68.59,66.33,152,177,2019-08-02,22611.3794,55
2020-09-24,3,Cheese,57.27,60.2,470,235,2020-11-03,40379.9316,99
2020-08-23,4,Yogurt,58.35,56.23,181,17,2020-08-23,11567.304,59
2021-08-24,9,Paneer,61.07,64.24,4,232,2021-07-18,14440.001499999998,22
2019-01-15,2,Butter,52.15,52.33,600,329,2019-01-27,48454.1295,71
2020-03-15,7,Lassi,26.27,29.49,653,162,2020-02-03,21418.456400000003,18
2019-02-10,6,Curd,13.36,14.3,18,114,2019-01-04,1766.0584,22
2020-02-07,9,Paneer,34.93,39.01,201,24,2020-01-16,7879.8587,37
2019-02-26,8,Buttermilk,75.22,79.76,229,14,2019-02-01,18347.6624,34
2021-07-20,3,Cheese,18.32,19.84,451,125,2021-10-04,10556.167200000002,135
2019-08-11,1,Milk,89.01,93.48,449,403,2019-08-10,75890.81610000001,58
2022-12-20,6,Curd,54.83,56.49,676,282,2022-12-19,52568.8108,58
2020-02-05,4,Yogurt,65.2,63.75,507,248,2020-01-18,49286.636,41
2020-11-09,6,Curd,88.32,92.0,211,579,2020-10-10,69816.95999999999,29
2022-11-07,8,Buttermilk,19.37,15.01,605,359,2022-11-03,18676.9414,55
2019-06-17,9,Paneer,37.66,42.02,20,29,2019-05-10,1875.8446,21
2021-11-09,3,Cheese,83.22,78.26,43,561,2021-10-23,50299.0002,42
2019-07-01,9,Paneer,51.01,46.53,43,66,2019-05-21,5605.999,18
2019-06-05,7,Lassi,77.43,73.7,31,24,2019-05-14,4278.007500000001,37
2022-11-05,10,Ghee,83.61,87.93,225,39,2023-01-08,22116.5172,123
2019-06-21,10,Ghee,33.02,36.06,306,180,2019-09-09,16061.258200000002,139
2022-04-19,7,Lassi,53.68,56.98,312,475,2022-04-07,42291.2512,47
2019-02-01,1,Milk,95.89,99.87,419,372,2019-01-27,75882.5515,54
2020-12-27,8,Buttermilk,33.97,33.3,29,408,2021-01-06,14860.8559,69
2022-01-07,8,Buttermilk,82.54,85.15,133,601,2021-12-25,60631.40780000001,46
2022-01-16,5,Ice Cream,44.36,39.54,5,107,2021-12-16,4980.7408,28
2022-04-21,6,Curd,10.33,11.5,23,91,2022-04-08,1183.7147,46
2020-09-19,4,Yogurt,78.09,81.73,58,3,2020-10-01,4796.2878,71
2022-01-24,4,Yogurt,26.84,25.78,753,56,2022-01-31,21719.7332,66
2019-12-10,2,Butter,37.07,39.54,353,135,2019-12-03,18100.5396,52
2022-12-24,2,Butter,25.11,24.38,332,28,2023-01-19,9064.2078,85
2019-06-19,6,Curd,68.07,69.98,91,121,2019-06-07,14467.597799999998,47
2021-04-26,5,Ice Cream,16.41,19.7,329,144,2021-03-21,7764.719700000001,23
2019-12-20,8,Buttermilk,72.7,74.56,443,371,2019-12-02,59217.058,41
2020-04-08,1,Milk,39.7,41.14,652,267,2020-03-12,36499.386000000006,32
2021-08-16,7,Lassi,76.97,81.38,253,52,2021-08-04,23542.0442,47
2020-02-03,3,Cheese,77.68,77.33,629,179,2020-02-28,62784.08320000001,84
2019-06-27,6,Curd,66.24,62.63,251,187,2019-06-20,29063.4624,52
2021-05-20,5,Ice Cream,53.62,53.64,267,170,2021-04-28,23448.5622,37
2021-01-23,4,Yogurt,46.01,44.87,181,47,2021-02-14,10495.3411,81
2019-08-14,7,Lassi,44.82,48.92,374,493,2019-08-26,38880.4536,71
2022-06-09,1,Milk,94.71,98.1,444,321,2022-07-04,72482.51009999998,84
2019-06-08,3,Cheese,37.08,41.32,872,92,2019-07-10,35779.2336,91
2019-06-11,10,Ghee,12.13,13.31,224,262,2019-08-20,5897.4847,129
2019-01-01,5,Ice Cream,79.28,80.72,309,95,2018-11-24,32102.8504,21
2022-01-18,4,Yogurt,58.58,54.33,55,3,2021-12-24,3443.3324,34
2021-03-10,9,Paneer,50.63,47.07,105,231,2021-02-20,17045.095800000003,41
2021-06-11,2,Butter,40.48,39.46,44,138,2021-07-15,7404.601599999999,93
2021-12-14,9,Paneer,23.07,21.25,137,167,2021-11-20,7014.8949,35
2022-11-20,3,Cheese,13.65,17.28,508,69,2022-11-21,7889.017500000001,60
2022-03-12,6,Curd,50.8,50.69,29,78,2022-03-06,5459.984,53
2021-03-15,3,Cheese,55.49,53.29,246,21,2021-02-25,14855.782800000004,41
2022-08-11,4,Yogurt,29.72,31.26,97,435,2022-08-24,15811.6344,72
2022-06-28,4,Yogurt,56.71,57.83,591,295,2022-05-24,50250.731,24
2021-12-19,4,Yogurt,10.86,9.26,122,159,2021-12-06,3057.5244,46
2022-11-16,6,Curd,74.14,70.75,96,484,2022-09-30,43027.149000000005,12
2021-10-25,5,Ice Cream,52.82,54.59,31,5,2021-11-17,1912.6122,82
2019-11-27,7,Lassi,57.43,57.25,27,299,2019-11-02,18756.0637,34
2020-09-16,1,Milk,11.42,6.78,53,45,2020-09-03,1126.583,46
2022-01-07,2,Butter,63.49,59.83,236,76,2022-01-06,19870.465300000003,58
2021-04-06,3,Cheese,85.5,80.74,262,21,2021-05-22,24250.365,105
2019-12-02,4,Yogurt,10.16,14.56,25,354,2019-12-19,3856.4312,76
2021-07-10,5,Ice Cream,48.4,51.9,87,653,2021-07-20,35840.2,69
2020-11-28,10,Ghee,26.19,22.38,81,30,2020-12-20,2923.0659,81
2019-12-09,7,Lassi,62.3,64.54,192,24,2019-12-14,13464.276,64
2020-10-23,2,Butter,89.5,92.79,272,606,2020-09-30,78606.06,36
2020-02-15,2,Butter,62.15,66.0,591,388,2020-02-08,60876.5465,52
2020-09-01,1,Milk,50.0,46.26,518,160,2020-07-15,33901.0,11
2019-04-04,7,Lassi,27.73,30.55,181,184,2019-04-17,10148.9027,72
2022-10-16,8,Buttermilk,97.03,96.88,291,308,2022-10-22,58191.801900000006,65
2022-12-19,5,Ice Cream,44.42,40.7,61,186,2022-12-21,10981.068200000002,61
2021-09-12,5,Ice Cream,26.74,27.73,493,253,2021-09-23,19968.6298,70
2022-12-01,9,Paneer,11.63,10.46,47,93,2022-10-19,1633.4335,16
2022-08-20,1,Milk,36.01,33.76,575,247,2022-07-30,29631.1886,38
2019-02-03,1,Milk,55.6,53.42,409,50,2019-02-13,25527.072,69
2021-12-04,2,Butter,57.95,62.6,318,251,2021-11-23,32986.878500000006,48
2021-08-20,5,Ice Cream,50.55,51.2,547,240,2021-08-03,39806.103,42
2022-08-17,4,Yogurt,69.57,73.22,45,415,2022-07-20,32020.288199999995,31
2019-06-04,8,Buttermilk,18.06,18.56,3,85,2019-04-20,1594.5174,14
2022-01-03,6,Curd,89.67,90.14,501,393,2021-12-04,80200.848,29
2022-12-28,2,Butter,79.64,75.82,197,45,2022-12-28,19311.9036,59
2020-12-23,9,Paneer,98.79,103.57,535,10,2020-12-02,53867.223300000005,38
2019-09-01,6,Curd,12.06,11.48,185,28,2019-08-31,2574.6894,58
2019-06-20,9,Paneer,38.67,41.24,14,9,2019-05-03,890.1834,11
2020-08-08,2,Butter,20.58,15.86,513,88,2020-07-17,12374.136599999998,37
2019-06-06,6,Curd,14.12,12.58,356,369,2019-05-11,10250.9788,33
2021-04-28,4,Yogurt,36.59,31.65,279,63,2021-05-13,12533.538600000002,74
2020-06-14,8,Buttermilk,55.76,53.77,135,37,2020-05-06,9644.8072,20
2019-05-16,5,Ice Cream,65.09,60.37,20,181,2019-05-07,13108.4751,50
2021-06-23,10,Ghee,47.42,50.18,264,77,2021-09-26,16171.1684,154
2021-12-27,6,Curd,90.14,90.94,210,103,2021-11-18,28225.5382,20
2022-04-07,4,Yogurt,81.66,76.78,478,398,2022-03-07,71547.22559999999,28
2019-05-23,9,Paneer,41.89,37.98,40,920,2019-04-11,40237.8584,17
2021-07-14,10,Ghee,46.25,45.14,416,577,2021-12-01,45943.825,199
2020-02-28,1,Milk,64.34,65.93,137,218,2020-02-09,22861.2888,40
2020-02-12,6,Curd,16.92,13.76,66,15,2020-01-11,1374.9192000000005,27
2021-07-01,1,Milk,28.4,25.07,26,460,2021-05-13,13816.883999999998,10
2022-12-06,7,Lassi,77.75,78.57,390,250,2022-11-01,49818.3125,24
2021-06-21,9,Paneer,75.45,73.94,4,135,2021-06-27,10491.322500000002,65
2020-02-28,7,Lassi,31.06,30.7,269,711,2020-03-08,30464.8904,68
2019-05-24,10,Ghee,24.45,21.67,572,113,2019-07-08,16754.8515,104
2019-05-27,3,Cheese,66.21,61.7,635,97,2019-05-13,48498.825,45
2021-09-21,7,Lassi,70.53,68.38,559,311,2021-09-01,61422.4611,39
2020-10-19,2,Butter,75.26,79.26,181,539,2020-10-29,54248.91320000001,69
2021-05-04,7,Lassi,26.71,24.07,696,113,2021-04-20,21616.403,45
2021-02-11,2,Butter,83.89,79.53,670,264,2021-02-27,78374.2325,75
2021-03-03,6,Curd,63.41,66.93,571,349,2021-02-17,58361.9299,45
2022-04-24,3,Cheese,19.25,21.3,63,34,2022-05-10,1883.035,75
2022-08-19,4,Yogurt,71.49,66.89,16,54,2022-08-12,5005.0149,52
2020-03-23,9,Paneer,58.06,60.83,46,517,2020-03-04,32729.583200000005,40
2020-03-19,2,Butter,21.89,23.07,389,100,2020-04-23,10722.8165,94
2020-06-04,4,Yogurt,35.95,36.17,23,5,2020-06-25,1041.112,80
2021-05-08,4,Yogurt,63.53,66.75,182,47,2021-05-19,14573.1467,70
2021-01-11,10,Ghee,93.4,93.74,26,21,2021-05-01,4474.794,169
2019-05-18,9,Paneer,85.75,83.11,260,280,2019-05-12,46326.4375,53
2020-04-04,7,Lassi,70.83,75.54,317,117,2020-02-17,30747.303,12
2020-02-19,10,Ghee,75.91,77.85,87,49,2020-05-30,10379.9334,160
2021-08-06,8,Buttermilk,14.17,15.59,49,244,2021-07-25,4163.4294,47
2020-07-06,2,Butter,81.59,76.85,86,731,2020-08-09,66738.9882,93
2020-05-10,5,Ice Cream,27.51,30.13,2,32,2020-06-04,940.2918,84
2020-06-23,10,Ghee,78.95,75.33,94,324,2020-07-18,33057.944,84
2022-11-01,10,Ghee,52.05,51.82,33,122,2022-12-21,8096.897999999999,109
2019-02-05,10,Ghee,16.86,17.44,37,5,2019-03-26,716.55,108
2020-04-04,2,Butter,48.7,46.76,537,72,2020-04-06,29701.156000000003,61
2022-04-15,1,Milk,41.74,44.16,198,65,2022-03-28,10992.229,41
2020-03-19,2,Butter,50.71,51.02,238,87,2020-04-13,16494.9488,84
2022-10-12,5,Ice Cream,37.52,35.41,217,748,2022-10-01,36240.568,48
2019-12-07,2,Butter,68.58,71.11,91,776,2019-12-05,59487.66359999999,57
2021-01-01,10,Ghee,22.1,26.86,392,52,2021-01-25,9826.544,83
2020-03-03,8,Buttermilk,21.5,23.58,105,867,2020-01-17,20914.985,13
2021-06-12,8,Buttermilk,87.11,83.79,89,448,2021-05-04,46789.3943,20
2019-06-07,3,Cheese,57.63,59.72,343,281,2019-06-19,35981.2905,71
2020-08-24,1,Milk,82.73,87.62,501,217,2020-08-15,59414.2041,50
2020-09-17,1,Milk,45.84,46.28,221,520,2020-07-28,33971.5656,8
2020-12-24,8,Buttermilk,50.12,54.15,22,1,2020-11-15,1173.3092,20
2022-12-17,9,Paneer,26.38,27.42,23,598,2022-12-11,16393.5872,53
2020-01-05,8,Buttermilk,44.34,41.89,260,111,2019-12-13,16482.9516,36
2020-09-26,1,Milk,23.49,21.67,186,486,2020-09-24,15788.0988,57
2019-02-13,4,Yogurt,26.45,22.28,387,542,2019-02-27,24589.2425,73
2020-01-17,10,Ghee,81.77,77.91,350,32,2020-03-02,31281.9312,104
2022-03-06,2,Butter,12.62,16.86,15,39,2022-02-07,692.838,32
2020-10-08,9,Paneer,29.49,32.28,9,72,2020-08-30,2412.8718,20
2021-02-28,3,Cheese,73.03,75.56,216,84,2021-04-11,21962.3119,101
2021-12-12,3,Cheese,29.12,32.85,165,305,2021-12-25,13696.3008,72
2021-11-17,9,Paneer,50.89,48.09,211,200,2021-10-14,20950.3952,25
2022-11-09,7,Lassi,51.43,46.76,81,96,2022-10-20,9143.2254,39
2019-07-24,2,Butter,16.88,20.65,188,223,2019-08-13,6938.017599999999,79
2019-09-18,10,Ghee,64.32,66.37,11,79,2019-12-15,5789.4432,147
2021-07-28,6,Curd,46.69,42.86,128,68,2021-06-18,9168.9822,19
2021-01-12,9,Paneer,17.23,17.02,170,53,2020-12-03,3850.905,19
2022-08-27,6,Curd,23.18,20.09,383,311,2022-08-22,16088.5426,54
2020-06-05,4,Yogurt,10.83,11.51,156,145,2020-05-14,3264.0537,37
2022-05-08,10,Ghee,32.25,31.11,208,52,2022-07-07,8392.74,119
2019-07-09,9,Paneer,40.99,41.82,13,152,2019-06-16,6783.845,36
2019-09-24,2,Butter,75.72,77.3,305,39,2019-08-28,26116.5852,32
2022-03-22,7,Lassi,19.71,20.22,9,19,2022-03-18,569.2248,55
2022-06-19,6,Curd,33.93,34.11,223,367,2022-05-06,20021.4144,15
2019-02-20,10,Ghee,45.83,41.18,24,196,2019-05-18,10111.0146,146
2021-11-21,8,Buttermilk,61.25,66.09,90,42,2021-11-25,8109.5,63
2019-07-14,6,Curd,22.63,20.78,152,638,2019-06-13,17886.2994,28
2021-08-20,1,Milk,57.16,57.25,410,165,2021-08-16,32905.29719999999,55
2022-04-25,8,Buttermilk,70.57,73.36,88,433,2022-03-06,36788.141,9
2019-12-12,6,Curd,37.58,38.34,192,28,2019-11-24,8301.7978,41
2020-12-26,1,Milk,24.31,21.65,630,39,2020-12-13,16276.2743,46
2020-04-16,9,Paneer,16.6,19.1,13,482,2020-03-20,8231.608,32
2019-10-10,6,Curd,65.49,62.69,60,20,2019-08-26,5292.901799999999,14
2019-09-22,2,Butter,63.75,60.29,608,189,2019-09-05,50811.3,42
2022-06-15,5,Ice Cream,94.25,96.86,355,29,2022-06-12,36212.735,56
2022-09-17,6,Curd,26.19,30.22,305,32,2022-08-06,8839.6488,17
2019-08-19,9,Paneer,26.43,24.28,35,565,2019-07-04,15859.5858,13
2022-10-16,9,Paneer,88.7,90.67,138,398,2022-09-27,47616.821,40
2021-06-05,1,Milk,42.58,39.32,296,424,2021-06-14,30681.019,68
2020-04-06,9,Paneer,56.8,53.14,500,153,2020-02-23,37136.976,16
2019-12-25,5,Ice Cream,99.24,96.24,3,11,2019-12-04,1417.1472,38
2021-03-15,7,Lassi,21.65,18.25,702,162,2021-03-20,18712.961,64
2021-11-18,5,Ice Cream,90.27,87.82,546,108,2021-12-07,59082.6177,78
2020-07-19,4,Yogurt,46.71,43.73,68,53,2020-07-15,5693.4819,55
2022-12-17,8,Buttermilk,76.07,78.81,151,8,2022-12-21,12159.0288,63
2022-11-07,3,Cheese,24.61,24.2,12,182,2023-01-05,4777.5393,118
2019-10-15,6,Curd,25.84,27.68,154,771,2019-08-30,23913.3696,13
2021-10-24,9,Paneer,19.99,23.36,517,331,2021-09-18,16956.517499999998,23
2021-04-04,8,Buttermilk,47.96,47.82,390,66,2021-04-03,21911.4852,58
2021-07-27,7,Lassi,48.4,52.24,252,495,2021-07-21,36175.128,53
2019-07-12,7,Lassi,40.06,42.08,839,23,2019-07-21,34542.5362,68
2021-09-21,2,Butter,60.37,62.51,45,108,2021-09-01,9280.0764,39
2019-05-11,5,Ice Cream,60.48,62.22,32,445,2019-04-12,28901.5776,30
2022-07-23,6,Curd,42.63,39.89,650,61,2022-06-07,30334.229100000004,13
2020-07-20,9,Paneer,48.85,48.59,132,524,2020-06-21,32066.117,30
2019-09-23,10,Ghee,57.52,57.69,626,44,2019-10-19,38593.6192,85
2021-02-06,4,Yogurt,90.88,93.44,5,14,2021-01-07,1816.6912,29
2021-12-17,3,Cheese,35.04,32.97,138,332,2022-01-15,16478.2608,88
2022-07-11,5,Ice Cream,61.72,62.56,48,479,2022-07-14,32564.0892,62
2021-09-05,7,Lassi,50.52,46.01,218,242,2021-09-15,23275.5744,69
2020-04-20,4,Yogurt,78.88,80.34,477,124,2020-03-27,47440.79839999999,35
2022-07-10,6,Curd,23.9,23.38,519,47,2022-05-22,13540.067,10
2021-07-07,9,Paneer,33.08,36.29,235,501,2021-06-03,24356.1424,25
2020-03-10,7,Lassi,32.37,27.76,657,54,2020-02-18,23036.4342,38
2022-06-17,1,Milk,85.75,89.06,425,47,2022-05-31,40482.575,42
2019-11-05,7,Lassi,34.12,32.25,847,123,2019-10-22,33100.8356,45
2022-12-13,9,Paneer,79.95,77.54,287,70,2022-10-27,28619.701500000003,12
2020-04-22,9,Paneer,30.7,34.3,395,513,2020-04-04,27886.652,41
2020-01-22,10,Ghee,21.96,26.19,160,71,2020-02-08,5077.8108,76
2020-03-07,5,Ice Cream,32.95,32.58,339,87,2020-03-03,14067.014,55
2019-10-24,5,Ice Cream,62.46,61.24,71,293,2019-10-06,22738.563,41
2021-08-27,3,Cheese,80.36,79.16,531,409,2021-10-30,75577.7764,123
2020-02-23,8,Buttermilk,30.33,27.8,125,672,2020-03-04,24177.8628,69
2019-12-28,10,Ghee,31.05,26.89,26,781,2020-04-22,25075.6695,175
2021-10-17,3,Cheese,37.98,37.25,15,6,2021-10-08,818.4689999999999,50
2019-01-08,3,Cheese,42.92,42.09,605,342,2019-02-13,40668.846,95
2020-03-11,3,Cheese,59.63,60.73,102,180,2020-04-12,16822.2193,91
2022-10-04,3,Cheese,98.06,98.35,162,389,2022-10-01,54088.915400000005,56
2020-07-06,7,Lassi,75.96,73.51,30,287,2020-05-25,24129.4536,17
2021-06-04,8,Buttermilk,97.35,97.29,1,1,2021-04-18,222.9315,12
2022-05-22,9,Paneer,46.9,47.41,350,319,2022-05-15,31422.062,52
2020-09-25,3,Cheese,48.44,48.34,22,129,2020-10-12,7356.098400000001,76
2022-06-21,6,Curd,28.46,24.62,73,485,2022-06-25,15891.4948,63
2019-10-28,2,Butter,49.34,45.84,319,41,2019-10-30,17767.827400000002,61
2020-12-21,5,Ice Cream,92.73,92.47,288,243,2020-12-05,49264.6671,43
2020-07-21,10,Ghee,24.16,19.79,81,48,2020-12-05,3125.5792,196
2019-01-13,2,Butter,76.47,74.62,404,594,2019-01-23,76356.8244,69
2021-07-04,1,Milk,84.59,88.64,105,422,2021-06-02,44581.4677,27
2019-11-20,10,Ghee,30.46,28.59,894,91,2020-02-10,30028.991,141
2019-06-19,3,Cheese,68.02,69.98,117,359,2019-06-19,32391.124,59
2019-09-25,7,Lassi,97.11,99.91,350,208,2019-09-20,54253.41479999999,54
2019-04-25,2,Butter,17.79,14.91,213,10,2019-04-14,3984.7821,48
2021-11-06,3,Cheese,52.11,54.14,848,145,2021-11-30,51789.5235,83
2022-05-21,6,Curd,34.46,32.78,25,313,2022-04-06,11658.8518,14
2019-04-27,10,Ghee,99.13,100.39,172,205,2019-08-24,37385.8882,178
2022-10-23,5,Ice Cream,48.71,44.86,100,153,2022-10-16,12326.0655,52
2022-10-13,6,Curd,88.9,85.45,46,248,2022-09-12,26197.941000000003,28
2019-02-06,7,Lassi,27.38,24.21,366,344,2019-02-04,19461.4302,57
2019-08-12,6,Curd,64.9,68.56,558,313,2019-06-21,56542.17800000001,7
2020-08-06,10,Ghee,67.34,67.87,31,21,2020-11-30,3560.9392000000003,175
2020-10-01,2,Butter,61.82,57.35,43,583,2020-09-05,38722.1934,33
2022-08-12,2,Butter,28.88,31.16,175,692,2022-09-08,25058.8872,86
2020-07-12,6,Curd,18.2,19.39,259,656,2020-07-01,16653.0,48
2019-03-01,5,Ice Cream,63.76,64.45,6,395,2019-02-04,25608.5664,34
2022-07-26,3,Cheese,95.11,90.55,589,281,2022-07-24,82804.6682,57
2020-03-01,4,Yogurt,52.01,49.44,107,67,2020-03-14,9098.1093,72
2021-12-23,6,Curd,23.96,22.0,915,0,2021-11-13,21931.3068,19
2021-02-25,4,Yogurt,80.36,83.93,528,235,2021-02-09,61389.4148,43
2022-12-17,3,Cheese,21.55,19.84,413,496,2023-01-28,19608.776,101
2021-06-26,4,Yogurt,16.14,15.78,435,279,2021-07-03,11530.0932,66
2019-07-24,5,Ice Cream,58.52,57.07,61,493,2019-07-17,32446.414000000004,52
2020-07-16,2,Butter,81.89,81.53,83,214,2020-06-27,24328.7001,40
2019-01-25,9,Paneer,94.34,91.48,114,100,2018-12-14,20268.0056,17
2022-05-18,5,Ice Cream,67.79,68.11,363,595,2022-05-23,64971.291800000006,64
2021-08-05,10,Ghee,96.78,101.1,11,3,2021-08-24,1402.3422,78
2021-01-08,9,Paneer,77.9,79.49,855,70,2020-12-27,72087.102,47
2021-11-08,10,Ghee,22.55,25.82,25,23,2022-02-17,1092.322,160
2021-02-11,7,Lassi,70.04,73.51,63,714,2021-01-05,54440.6912,22
2021-03-20,10,Ghee,23.53,19.85,163,718,2021-06-16,20744.5186,147
2019-03-12,2,Butter,95.64,95.92,303,437,2019-02-09,70774.5564,28
2020-09-23,8,Buttermilk,12.93,8.77,118,594,2020-08-18,9214.952399999998,23
2021-06-09,4,Yogurt,21.65,26.37,207,441,2021-06-15,14040.025,65
2019-08-01,1,Milk,13.74,13.22,128,733,2019-07-30,11831.1018,57
2019-10-12,3,Cheese,59.68,57.58,695,239,2019-11-26,55797.816,104
2020-01-17,1,Milk,16.5,14.65,473,291,2020-01-30,12613.59,72
2020-08-05,6,Curd,74.38,75.68,693,10,2020-06-12,52345.6688,5
2019-12-14,10,Ghee,99.1,100.24,306,7,2020-01-27,31073.796,103
2021-05-17,7,Lassi,70.89,68.9,53,33,2021-05-29,6161.7588000000005,71
2019-05-12,2,Butter,19.57,15.82,360,314,2019-05-18,13200.3564,65
2019-07-04,2,Butter,31.69,31.01,71,74,2019-06-30,4598.852800000001,55
2020-03-03,8,Buttermilk,57.62,52.92,582,176,2020-02-23,43681.1458,50
2020-07-03,10,Ghee,50.72,48.92,13,80,2020-08-27,4736.2336,114
2021-07-13,3,Cheese,86.74,88.27,372,166,2021-07-14,46686.0702,60
2019-09-16,9,Paneer,87.45,88.98,32,233,2019-08-15,23189.991,27
2021-07-18,1,Milk,29.78,24.93,80,47,2021-06-25,3810.351,36
2019-07-18,7,Lassi,53.46,51.69,163,63,2019-06-29,12116.1744,40
2019-05-09,6,Curd,53.85,49.62,81,147,2019-05-04,12318.1875,54
2020-03-17,10,Ghee,55.78,58.83,320,430,2020-07-03,41862.3322,167
2020-10-16,6,Curd,73.75,70.52,276,173,2020-09-11,33123.3375,24
2022-06-17,8,Buttermilk,72.92,70.7,56,14,2022-05-02,5163.465200000001,13
2022-10-02,7,Lassi,84.02,87.14,126,12,2022-10-06,11623.3268,63
2022-02-19,3,Cheese,90.81,88.66,55,37,2022-03-31,8361.7848,99
2022-10-13,7,Lassi,70.23,70.71,621,294,2022-10-19,64327.16850000001,65
2019-04-20,6,Curd,54.38,58.56,1,7,2019-03-06,475.2812,14
2022-09-12,4,Yogurt,23.85,25.27,39,2,2022-09-02,990.0135,49
2019-02-02,3,Cheese,53.28,51.36,360,262,2019-03-07,33147.0864,92
2020-03-10,5,Ice Cream,52.31,51.86,13,2,2020-02-20,831.2059,40
2019-09-15,2,Butter,83.25,86.81,125,756,2019-10-11,73368.22499999999,85
2021-04-27,1,Milk,44.56,45.05,121,195,2021-05-18,14112.152,80
2020-05-13,3,Cheese,10.97,11.7,553,36,2020-05-15,6471.0933,61
2019-04-21,8,Buttermilk,70.02,66.57,461,151,2019-04-02,42886.5498,40
2022-05-13,4,Yogurt,29.53,26.77,1,815,2022-06-06,24103.2719,83
2021-02-14,6,Curd,68.75,63.82,622,122,2021-01-19,51211.875,33
2019-06-28,5,Ice Cream,74.28,75.83,601,329,2019-07-02,69095.25600000001,63
2022-07-17,3,Cheese,82.07,79.03,45,10,2022-08-23,4528.6226,96
2020-11-08,1,Milk,70.04,68.42,692,221,2020-11-12,63959.1272,63
2020-01-12,9,Paneer,24.14,22.91,390,374,2019-12-07,18445.1326,23
2022-09-03,7,Lassi,83.72,83.62,23,104,2022-09-15,10634.9516,71
2020-07-19,1,Milk,62.62,59.12,316,59,2020-06-06,23499.4074,16
2019-01-02,8,Buttermilk,76.41,74.39,64,150,2018-12-25,16375.4271,51
2021-05-03,1,Milk,66.12,66.11,1,568,2021-03-11,37647.405600000006,6
2022-03-03,8,Buttermilk,85.61,82.71,543,20,2022-02-07,48207.8471,35
2022-04-15,5,Ice Cream,65.08,62.71,10,6,2022-03-15,1067.9628,28
2020-09-22,5,Ice Cream,62.18,66.71,10,404,2020-08-22,25753.7124,28
2019-12-26,8,Buttermilk,57.58,53.49,6,50,2019-12-26,3243.4814,59
2022-03-06,8,Buttermilk,42.32,41.01,398,95,2022-01-30,20870.9544,24
2021-05-19,7,Lassi,97.99,95.8,220,106,2021-05-12,31952.5792,52
2019-10-01,1,Milk,34.47,34.28,688,263,2019-10-17,32799.5838,75
2021-10-09,2,Butter,64.08,62.38,234,343,2021-11-02,37032.4728,83
2020-07-28,7,Lassi,25.0,23.75,7,28,2020-07-17,894.75,48
2020-03-20,8,Buttermilk,41.83,39.53,149,173,2020-02-22,13488.0835,32
2020-07-03,8,Buttermilk,91.53,92.1,74,238,2020-05-31,28622.3463,26
2021-04-15,1,Milk,83.59,85.31,33,358,2021-02-19,32762.2646,4
